date,AM,Accruals,AssetGrowth,BM,BMdec,BPEBM,Beta,BetaFP,BetaTailRisk,BidAskSpread,BookLeverage,CBOperProf,CF,CashProd,ChAssetTurnover,ChEQ,ChInv,ChInvIA,ChNNCOA,ChNWC,ChTax,CompEquIss,CompositeDebtIssuance,ConvDebt,CoskewACX,Coskewness,DelCOA,DelCOL,DelEqu,DelFINL,DelLTI,DelNetFin,DivInit,DivSeason,DivYieldST,DolVol,EBM,EP,EarnSupBig,EarningsConsistency,EarningsSurprise,EntMult,EquityDuration,ExchSwitch,FirmAge,Frontier,GP,GrLTNOA,GrSaleToGrInv,GrSaleToGrOverhead,Herf,HerfAsset,HerfBE,High52,IdioVol3F,IdioVolAHT,Illiquidity,IndMom,IndRetBig,IntMom,IntanCFP,IntanEP,IntanSP,InvGrowth,InvestPPEInv,Investment,LRreversal,Leverage,MRreversal,MaxRet,MeanRankRevGrowth,Mom12m,Mom12mOffSeason,Mom6m,MomOffSeason,MomOffSeason06YrPlus,MomOffSeason11YrPlus,MomOffSeason16YrPlus,MomRev,MomSeason,MomSeason06YrPlus,MomSeason11YrPlus,MomSeason16YrPlus,MomSeasonShort,MomVol,NOA,NetDebtPrice,NetPayoutYield,OPLeverage,OperProf,OperProfRD,OrgCap,PayoutYield,Price,RD,RDAbility,RIO_MB,RIO_Turnover,RIO_Volatility,RealizedVol,ResidualMomentum,ReturnSkew,ReturnSkew3F,RevenueSurprise,RoE,SP,STreversal,ShareIss1Y,ShareIss5Y,ShareVol,Size,Spinoff,SurpriseRD,Tax,TotalAccruals,TrendFactor,VarCF,VolMkt,VolSD,VolumeTrend,dNoa,grcapx,grcapx3y,sinAlgo,std_turn,tang,zerotrade12M,zerotrade1M,zerotrade6M
1963-07-31,-1.57757777777778,0.987001886792453,-0.351532203389831,-1.98549204545455,-1.06473157894737,-0.560778813559322,-1.87599370485679,-3.21434579439252,-0.301768181818181,0.177378571428572,0.0324604519774024,2.78874229350499,-1.86095222222222,-0.86065388888889,1.05541458333333,-0.125706666666665,-0.290410169491526,-0.469307000000001,0.729030769230769,0.506917142857142,3.85993333333333,1.10782654133999,0.602927777777778,0.77622306277606,1.43785919888498,-0.913999756884387,0.663748717948718,-0.601030841121496,0.319653333333336,0.572045794392523,0.776110615223351,0.746297196261681,0.833047950641644,0.953002752218632,-0.0468343061598874,0.475266184309819,-1.39572711864407,0.813702702702703,3.32871020214354,3.17372727272727,8.0589,-2.60823456790124,2.39543168906413,3.49059777998675,-0.230288882288881,-0.305271428571426,-0.302415056499392,0.578251724137932,1.00708217821782,1.61862637362638,-0.497794631734412,0.312678188983946,0.392881188118812,1.15097384278323,1.50732381932986,1.87526499271983,0.643491999999999,0.881525443234836,0.216660241744834,1.05051094902718,1.71958625,-0.46765875,-1.20750864197531,-1.0073,-0.566954022988505,-2.35029321345822,-1.90214215686274,-1.45777117647059,-1.73242282394076,2.79369106770063,-0.378613924050633,2.01610638587682,2.60689580808827,2.53878413321028,-0.746328571428571,0.680710873460246,0.618481022408965,-1.75319416216216,-1.48712111742424,1.05340669336894,-1.12740752688172,-2.11314939759036,0.591597222222223,-0.749386324838005,2.85771552825553,-2.57219761904762,-0.753914285714286,0.364985714285715,-1.17317954545455,0.759428333333333,3.40788281911082,-0.703505658179424,-1.51277555555556,-0.237817232658308,-2.65207916666667,-0.528499999999996,1.31210169491526,1.0310396023198,-0.148963710499491,1.72384842649034,-0.600851020408162,1.60616282851134,0.944452317073171,14.76475,0.456901550387597,-3.03439162011173,3.47354158415841,1.11297109872459,1.02089321603128,-0.0187423995880549,0.803534100317715,1.46857797554887,-0.443331528046421,0.366884732824426,-0.456594339622642,1.29458247011952,1.68649292929293,1.37673117647059,1.64703888888889,0.277373620844563,-0.298399999999998,-1.3415231013431,-1.52819277108434,-0.542728936170213,-0.461747257383966,-0.502935964912279,1.84165752212389,1.91459903127384,0.484771304347827
1963-08-31,-1.89370444444445,2.90603724668064,0.002311864406777,-0.966669318181823,-0.919404385964914,0.78042372881356,4.73022656108597,5.72452588785047,3.37871243519037,-2.10687671232877,-0.560089830508477,0.707903890904606,-2.01503137973138,-2.19042472527472,0.524543749999999,-0.653819999999997,2.58528474576271,-0.325432000000002,-0.292446053113554,1.67922595687331,2.64975185185185,0.999000036904891,-1.03266145939517,-0.479489783731804,-3.05103843049327,1.38214434847854,1.28206462407649,-0.538242194530977,-1.72054,0.508426574939422,-0.138080572433646,0.341671166493593,-0.695987205076966,-0.0094426649786907,-0.241837270297971,-4.28957826760403,0.472827118644067,-0.874920270270274,-1.3607234703568,-2.84591417748918,-5.0887,-1.33938888888889,-1.24164117196332,1.61398154293778,0.182159381755298,3.29697142857143,1.65742294042725,1.57283275862069,1.39502574257426,-0.702363064713065,1.27921817560144,2.22660916619075,1.569616495336,1.69378510279998,0.19700856592624,3.45631848899142,-3.46569915259535,0.565090897677977,2.10100135938335,2.24977881997079,-1.34647901234568,-3.56466787037037,-2.16603252032521,1.18972127659574,0.179391954022985,2.85497856861871,1.56948952553677,-0.749054705882354,2.11130033221441,1.11992256178787,-1.06587594936709,5.86884889998101,4.49939257425743,4.90870794823913,0.553649550308285,0.370514148936167,-2.61585176470588,0.876429280952701,5.01435392156863,1.29464339622642,-2.98566774193549,-0.62016706976506,-1.10672680555556,-0.22021806260349,5.65098883116883,1.57663720930233,-0.828938235294117,-2.99952380952381,0.861599431818183,1.25664833333333,0.280838287566932,2.36882827315322,-2.49867555555556,-3.11136865899826,-1.26646666666667,-3.837925,2.31778440860215,-6.74155531674208,-5.24870482758621,-0.122621968961767,2.57337272727273,-0.178356552726842,0.690135032703128,-6.47430000000001,-0.911811627906974,-0.736856424581008,2.28902752090743,-0.349379271453103,-1.62979015924255,-6.21247388884392,-2.33393313463102,-0.765866511465684,-0.189646615087042,-0.0135228714034046,1.07030373831776,1.26699919678715,-1.39353636363636,-2.0376625,-3.07763223708102,-2.32172820974938,-0.550986666666666,0.918209877899879,0.443916867469879,-0.770337417514265,-2.97714871794872,-0.4153649122807,-4.76614376703914,-5.44521430568879,-5.30869425180604
1963-09-30,0.336925555555554,0.442705555555556,1.70017288135593,1.68506136363636,0.674986842105263,1.61801355932203,-2.40001278538813,-4.44244154437456,-1.22277161650389,2.57548387341423,2.59783389830509,1.76344789052301,0.886224053724054,0.774218579234973,1.230384375,-0.827819999999999,1.54205423728814,1.74191,0.759983827838828,0.833059748427673,-0.964663142857142,-0.866912761344737,1.53356168875297,1.86051939890711,0.37249334626106,0.541672112548666,0.720075583079819,0.679751367255104,-0.407619999999998,0.416026133610246,-0.237276774864087,0.474121703011424,0.33599774628041,-0.342449869610592,1.27261212476355,4.01584735733482,2.0523,0.320957432432433,0.692141171993911,-1.13961545219638,-1.6126,1.99222839506173,1.04918132976454,-0.39006195040772,-0.920910931524162,4.29128571428572,1.44717966756162,0.5011780829924,0.386021782178218,0.358015323565324,0.415297823880011,-2.09446658344892,-2.01830073971336,-0.442091395412267,0.748649049679287,1.01808248328247,1.86770768686869,0.383671997019376,0.827624045936395,2.31492386956195,-0.385875308641977,0.291712114197529,-1.15035066245107,1.44678085106383,0.34463542857143,1.74051818943507,0.0634381468196996,-1.10958647058824,-2.63626913908672,2.79064066923544,1.68351139240506,1.04485111111111,0.733570821770546,0.569784173044218,-0.455628268026771,1.9041204186685,0.53906823529412,-1.07159395645646,2.78432839657283,2.71006822429907,-0.545344206880076,0.261932104025861,-1.29199722222222,2.92937319587629,4.29865333333333,-0.17446818181818,1.18112924369748,2.14212035714286,-1.54449204545455,-2.30510991525424,2.39826701383109,-2.69904016544036,-2.19947085271318,2.1835966476501,1.16260833333334,-2.1545,-2.33600404040404,1.04624333333333,1.78112022546419,-0.172022951046497,0.698946464646465,0.90154715364248,0.0574150014835927,-0.631766666666667,-0.898328682170544,-0.475172625698325,3.17672587568384,0.61384963312369,1.0305835383846,0.794051123844605,1.61695723475566,2.30419233598233,1.42420183752418,-0.339255725190839,0.736685981308413,1.98476243665339,2.72852626262626,3.08284631327756,3.22527320148489,-0.254312678571429,-0.406746666666667,1.27679446886447,0.961256626506026,0.367221040189127,3.09658734177215,3.26500869565217,5.4274082416314,4.25909518341308,4.45852596060944
1963-10-31,-0.0065690782122911,1.92659828791055,0.964159322033898,-0.468685070532915,0.259948245614032,2.75934364768941,2.81665667115079,3.51688679068977,0.954478007217323,-1.62185956238165,-0.243690267077554,6.52052325230381,0.338194444444444,-1.64411128672151,2.09718125,1.09375333333333,2.86806101694915,0.93845,0.705634880952379,1.49777696316262,4.56224333333334,1.58151420765027,-1.2864871559633,-0.169212532012105,-2.28633504864574,3.74182504940503,1.09710370853252,-0.189420482866044,0.930986666666665,1.85512838352371,-2.14526540214263,2.26790276912426,-0.773328582637184,-0.923211670963895,-1.14445511745195,-2.40936134768817,2.58226101694915,-1.2953195945946,-0.545530188510676,1.19276587301587,-4.29623333333333,0.524384907407408,0.937221053718074,0.885094925684101,-1.38814867164964,-2.29658571428571,3.84013019220566,0.628405172413793,2.80383663366336,0.0044459462759465,-1.11788476380271,-0.120640656748912,-0.824116675824176,1.1676289408762,-0.166236961066124,2.23916828103238,-1.75303525252525,-0.205998830313725,1.41678587657091,0.155048244940868,-0.400383950617284,-3.34847549382716,-2.24368294188497,2.40752340425532,0.983535593220339,2.09098556320355,1.16566474896614,0.620744117647057,-0.103428469557967,-2.02310954352994,-2.9986253164557,2.43365188558303,2.41702619082804,3.02487743007969,1.73253024071675,2.29203297872341,-1.241525,0.915574324324325,3.27766771929825,0.409074999999999,-0.811841935483871,-0.404513253012047,-1.495301609,0.137640732332675,0.0538856249999986,1.6961347826087,0.77770614973262,-5.21205273809524,2.13846567398119,1.79136658192091,8.87025904779882,-4.96401839079456,-1.48593803617571,-1.51558685335742,0.56442916666667,0.318874999999993,-2.23511769230769,-4.30852684210526,-2.5487052927928,-0.0774740192761598,2.30754444444444,0.785668562350884,0.309351252058253,1.34045,-0.220038838420543,2.62949888268156,1.66614103143324,-0.740766357150952,0.251026545070846,-2.77544739590721,-1.11713055201557,-3.05307136184992,4.51430113636364,-0.473264347319348,1.75550501903773,1.36235657370518,-2.69380101010101,-2.29402713414634,-3.72690410958904,-0.167460576011834,0.275873333333334,1.12878230769231,0.617556626506024,-2.0229813001813,-4.30203375,-0.77391476011994,-3.96824608695652,-2.17342936204147,-4.30005811965812
1963-11-30,0.537313813982523,0.875761111111112,0.440176271186441,0.410914772727274,0.645119298245614,-0.624411828190641,-0.668149804329216,-0.85301050798505,0.910396531791908,-2.1782324231157,0.0550112994350281,-4.15838068242422,0.673462222222222,0.409909488520779,-0.452734835526316,1.87656,-1.66136949152542,-1.024318,-0.0705465372168284,-1.0708197933513,-2.84009889162562,-0.339116345568059,-0.75555203024125,-0.208431661874641,0.602936173393123,0.848413793097423,-0.837165044183687,0.479110569531796,0.407126666666666,-0.596966632052614,0.980990255239011,-0.886819505019039,-1.53446525929561,-0.397913088177047,1.69385228638184,-1.64952193598814,-0.747072881355932,-0.015243918918919,1.72694105468592,-0.827615503875969,1.16903333333334,-0.620948580246912,-2.92900602672834,-2.87828334683672,-0.775951541153511,-6.04794285714286,-0.303455319366983,1.86751163062536,-0.804754168316831,-0.581118928262748,-0.685911545570641,1.13376884978229,0.702518344891356,1.97948714723331,1.99704559957623,4.360083692615,-0.762286815494392,0.999769721360101,-1.16566852817459,2.30986811199796,0.876117283950616,-0.180012642405063,2.00365555555556,-1.65467872340426,0.151137529359488,1.25703879547705,-0.507884577131182,0.552035495997216,-1.1864438293573,5.04502228958924,1.94924485556638,4.7816373583754,1.88854802371242,1.76919555564406,-2.47297670119034,1.62131770183936,0.596786904761905,-0.674375373475674,-4.01682367346939,0.291599074074074,0.465266666666667,0.570186173964149,-1.42444444444444,1.58672084974093,0.961741579033845,-1.35451521739131,-0.0024694128787878,0.0345317857142864,0.430147003246752,-0.901633022598871,-7.10060571714442,-1.21293941853489,-0.404189870801031,-2.51233647620469,1.93962807971015,-1.1532,-5.17867692307692,-2.89852663967611,-2.22240545454546,4.02651583408969,-0.517882984324593,1.45828443236623,1.56485380536564,3.15424000000001,-0.681643798449613,0.782028259368527,2.54351231527094,0.674756015412554,1.09057303937029,1.01036006461909,-1.47592807237729,-1.34899723682979,0.267034044526902,-1.50693758073987,-0.104729577218727,0.116116318516927,-2.93293333333333,1.10779775980069,-0.844985388127853,0.568140104248191,0.0606933333333346,0.129903614163614,0.315255421686747,1.58011280646844,1.34804810126582,1.77931196581197,0.579386281415653,-1.71362132625141,0.824505319340172
1963-12-31,-1.71642870998117,1.2946070580014,-0.428167796610171,-1.95283968129572,-1.75276788847118,-1.82899524756852,-0.548036809954751,-1.36018353367,1.20948697812689,-5.54786844191079,0.123923905367231,0.524522599274835,0.774499999999999,-1.65528923868668,0.815846315789473,-1.86122,-0.240342372881357,0.741321000000001,1.60194127289377,0.326548005390834,2.09017931034483,0.505213595252732,1.33150925925926,0.168089176504464,-0.13573937103306,2.2990720361676,0.667106345067362,-0.442168273934311,-1.09328666666667,0.99438688992731,-0.989164302600472,0.968802319141571,-0.785220321885619,-0.286062082062575,-0.725786597132656,-3.72287535146604,-1.29997966101695,-1.51201406508549,0.448926191795973,-0.0385626873384992,0.162299999999996,-1.42644038580247,-4.9139598490437,3.47445554694471,-1.51204366240641,7.4058,-0.323517117774577,2.16001896551724,0.585163594059407,0.270361510611736,0.411814150424787,-1.05220814329402,-0.769773196967026,4.26435322052143,-0.162982329456157,4.48888416425486,-2.28375497526182,-0.102654878955818,1.99074196390263,6.71332065430919,-0.220244715189873,-0.802106826923077,-1.05892782407407,-1.04562553191489,0.0586107344632765,0.206785678560521,-1.84292037765089,-1.8411381162465,-0.945944178082191,1.1736652544234,-0.536269928594612,6.82049265245504,3.43528267326733,3.31430262203231,-3.54273507853403,0.475790322580646,0.798112306368332,1.46208522543873,0.373617701863355,1.1806737403913,1.25895817680463,4.24920240963855,3.07838194444444,6.54744569689706,4.50391129032258,0.375323404255318,0.117844886363633,0.261589377289377,-3.19681803246753,-1.39486762711864,-0.156570995229474,-2.62426384131362,0.366107142857143,-5.20947368283837,-1.29864873188406,-5.25215,-2.9686834375,-6.3277523141655,-5.77806,1.47532593850029,-0.188777901463615,1.94451604474963,2.87463202966881,-0.499750000000002,0.795311731673075,-3.89201404494382,-1.06158176732673,0.540182146911278,-0.365864766546601,2.8335923181156,-3.47163168820738,-1.91158235041345,-0.615359863945579,-0.218413410852713,0.024289719626169,2.06110257851692,1.7554224902082,3.10096978470779,0.157303196347032,-0.966630972445893,1.68973333333333,0.181136459096461,-0.416314075815457,1.52006103286385,2.07801392405063,0.755225423728813,0.048536705737743,0.905229765650574,0.86894026596148
1964-01-31,2.56393509987516,2.13730541310541,1.71482881355932,2.82830101604278,1.24491140350877,0.489554655172412,0.37758447474624,-0.52798918265221,2.20579094761171,5.36927351847956,0.939159357344633,4.94671439543527,4.02037666666667,2.08494536082474,2.00701247807018,-0.720693333333339,0.814284745762713,-0.202321148514851,-0.203860073260073,-0.45190424528302,4.17971,0.244366850828729,0.27919463982331,-0.189011126638015,0.287374837844331,-0.735292888363205,1.69583766478343,0.921645751124956,-1.35397333333333,1.22885297680858,-0.366357063479374,1.37635728625822,-2.55708228419041,-0.483558921967767,1.40981933278077,4.38112753532635,1.34056228840125,0.107773825503357,-0.864664592933952,1.44510301587301,3.99816,0.958516450617284,-1.2613560917954,5.24738718050721,-1.25627892908236,-3.67682857142857,1.26567814998171,3.17774310344828,3.06976930693069,1.64488681318681,-0.117696920235847,0.108534862385322,0.177950587288817,-2.67723273905997,3.07445703913909,-0.607736483860132,2.53314555550899,1.85104399235789,-0.512139120207014,0.563170294336203,1.26283875,2.24928375,2.53464691358025,0.688089361702128,1.25027679558011,-0.101600160084671,0.247872682926829,0.73757750087017,-2.00230151215886,4.98087079477901,1.23301564427134,-3.08020814860317,-3.18404245111078,-3.5646268394606,6.82882614528795,1.30599468085106,1.26019047619047,0.578871603109961,0.450960628019325,4.7874691588785,0.752680586722768,0.0778341312857564,0.828241780821916,3.3230454447323,4.54471968253968,-0.634589130434782,-1.6195025,1.20032523809524,1.19629488636364,1.38240385338346,1.39436306391658,-1.47109076192246,1.63770444444445,5.53516999717903,-3.68932035573123,-5.864675,2.0988378021978,5.05816357142857,0.232667985347983,3.97742597458146,1.05630202020202,0.389288510154303,-0.241008064591596,2.012225,-1.95838313512061,1.32919899880736,5.10878355400696,1.81256067701325,1.05703705182362,4.96352838952654,3.70308616162546,-2.67409738685625,-0.19978541666667,-2.25854376192748,-1.16550639494635,2.01443682564761,-0.415905050505053,-0.241943848580442,1.79753954545454,0.748698424088929,0.937147058823529,0.825869072039074,0.570453012048195,-1.41848197704747,1.54025696202532,0.16367843529255,2.21036551487414,2.16647894886768,2.34821760104303
1964-02-29,2.14485277777778,0.692762464387463,0.754919265536725,2.50352398299079,1.06975789473684,0.306902225767851,2.00560128001304,2.18186181818182,2.5627491493323,0.888619062106498,0.0153719435736681,0.536578795302704,2.86553207803432,0.624560859462635,0.925788541666667,-0.57206,-0.491638983050847,1.26552356435644,-0.0361807692307705,-1.31499677068215,3.45093270300334,-0.216467032967032,-1.29260996432212,0.162942467807316,-1.30208302289865,-0.990764510017055,-0.685148918760958,-0.296682312218758,0.0876600000000007,0.180115879196955,-0.422358530672756,0.346180572862585,0.0048192291142541,0.851551156156856,0.871840697290635,-0.0784814747061273,0.829567240829346,1.02184563758389,0.945518440300396,0.405962737843552,-0.200939999999999,-0.60719,-1.63259737172912,2.6129454972149,-0.977487722064789,0.653200000000004,0.911483836349985,0.387574576271186,0.276542574257425,0.481220695970694,-0.653245420598712,-0.386475675675675,-0.344557419405816,-0.50024138242993,2.48922611726399,-2.03639619013924,0.57602538289382,-0.136053176822784,1.07441944148566,3.41283306745096,1.87767160493827,0.773400061728395,-0.0848662752183054,-0.503395744680851,-0.0818903743315507,-0.264570810862247,0.125924271844661,2.04616263487644,-0.807032415843688,5.13989268582586,0.0643787568971108,-0.539361411171093,-0.995372546798028,-0.567339008643132,2.6721035860719,0.348978723404255,0.203513253012051,0.224287837837839,-0.170156698564593,-1.61784444444444,-0.353636956521739,-0.891001219512194,0.728055555555553,1.49381488288785,0.270473076923078,1.42863043478261,-0.0738217204301104,0.72910892857143,1.16086551298701,-0.306869708994707,-1.15376717468263,0.62661219978251,2.84001166666667,1.45912395061728,0.77146719367589,-3.844125,-1.69412967741936,0.487400288600287,-1.22378337236534,2.26437676334135,-0.142661616161614,0.20819170819419,0.409242546150723,-4.73372222222222,-0.532982542735044,2.19414073162264,-0.407974372424612,0.931314688506449,-0.494564337794904,-4.86821612748622,0.375165911851567,0.481254417202181,-0.481679409351926,-0.375595930232556,0.512729906542055,0.796442112022491,-3.15519494949495,-1.03745053133302,-0.846623744292233,-0.456175369354156,-0.958327777777777,1.84090707729469,1.34633614457831,-2.51139235618597,-0.557685897435899,0.643286911901907,-1.07175478260869,0.285415228853483,-0.459780341880341
1964-03-31,4.53637245189324,5.30297386039886,5.22938149717514,6.15925642309498,5.70207437174016,3.06940030317929,3.07439149816551,2.59724090909091,3.90079827017076,-0.756296272041588,1.16738140673981,-0.821289581302481,4.8849319792567,2.81203256236312,-0.118484375000003,1.4042,3.92112203389831,1.970335,1.70522788461538,0.288537735849054,2.25020505376344,-1.19075901639344,-1.53315338939857,-1.33709525758226,0.10122775264254,-1.53132282555793,3.00953727352425,1.48008713222568,1.76424,3.11584125129803,-1.23230316360838,3.58452360678435,-0.423315871648393,-0.10865064833795,0.0414584649279033,0.883248711571885,3.18307311320755,2.65869463087248,2.10665135096292,3.35116905149051,1.66626666666666,3.27688985718922,1.59051313623281,-1.68960622015735,-0.0052624243451724,1.02724285714286,0.220597998951975,3.16458354763296,0.589523762376236,1.50216444444445,0.4862130061787,1.18849051724137,1.0131948275862,1.34755533288419,1.76954950076223,-0.0897307119369724,0.861810843894011,0.726616702473494,2.59419178030303,0.367866840315107,4.30067037037037,2.24653179012346,3.39236794640169,4.32493237742831,2.8894164021164,2.57597073344435,2.74296699029126,2.56417083333333,0.523566324731867,4.30798846686226,0.963485221108008,1.67317846864261,1.98375883323626,0.774802974969881,1.61427267328586,-1.23895425531915,-0.704092771084339,-0.161239189189189,2.97765321212121,-0.398677777777778,-1.66419462365592,-1.54360487804878,-0.0508500000000005,1.7600549222798,-1.37326873015873,-1.28979130434783,2.57294827586207,3.11639012195122,1.01942514285714,-1.08362223719677,-2.12299831633748,0.0574338907736998,5.15452045454546,0.430802962644914,-2.73825341614907,-4.792475,1.25740538461538,1.46051871345029,-0.943270870113493,2.2826557802505,4.30035,1.30207560377894,0.225292289217957,-0.38201,-3.41700010680501,3.74807483146067,3.60419856722046,1.18113456363241,-0.715331730118222,4.38219186256781,-0.235267237617293,-1.84592384557847,-0.921091468416735,-1.81426604482132,1.95851962616822,2.09952819374665,-3.39622424242424,-0.228726254931834,-0.253906392694061,0.488679175460811,-3.766975,1.4884907936508,2.52318674698795,3.30868959913326,0.624949350649353,2.56677235772358,-1.22861739130435,-0.523788034188033,-0.0550466101694909
1964-04-30,1.03497163873371,-0.941805835080362,-0.835682457627119,2.67454177631579,-0.729376718824088,-0.0755576974453167,-3.14558069153701,-6.52024208507089,-2.03823736517719,3.23613524836704,1.76539411165846,2.94113960329212,-1.63995783430053,0.236622564102563,-4.58984276315789,-1.92948666666667,0.548259322033899,-0.0716880000000006,-1.50840288461539,1.09737146226415,-3.69850588235294,-0.101093442622951,1.56641834862385,-0.0027102388989532,2.50250666666667,0.0073110724825956,1.82773611922852,0.939460669781931,-2.31126,-1.06913029595016,-0.0096840260055912,-0.569922429906542,-1.5425722432852,-0.378335031052125,1.18745789855073,4.27174378213584,-1.13322376373626,0.206025333333332,-2.3638405428666,-3.44700508658009,-2.58782727272727,-1.47493319085977,-0.509828876867673,3.39291437853043,-2.81742852436975,-3.75815714285714,-0.745733059658717,1.14958468731736,-2.12754356435643,0.704113333333333,-1.79098404755661,-1.49757447044934,0.250389915966386,0.277331394865545,5.00580445787524,-1.01816111598461,0.956684010311871,-0.452832897550991,-2.0701347376077,-0.730570142959749,-1.6022975308642,0.983698055555554,2.93572121348991,2.64182784458835,-0.52024898989899,-3.1564644661752,-1.3964713592233,-0.228939880952381,-0.866391804293091,5.74919860564216,0.299172444222442,-0.467027289642915,1.77534610463561,1.40214781407035,0.309507677569084,3.64680425531915,2.86018313253012,0.236237837837836,2.78707697368421,-0.389636111111112,2.20365217391304,-0.534643902439024,3.32823835616438,-2.36092808653039,3.18153212074303,-1.83398478260869,-1.52545835543767,2.94985713414634,-0.829504545454545,-1.62226987993139,4.86224786386541,-0.871478675430191,4.830175,2.89281298541368,-3.19993063241107,2.416825,0.990475873015873,0.510318260869564,1.90953954933955,4.8999117191282,-0.528788,2.13332722510986,2.28845,2.63801803278688,0.688609320982549,-0.417115532431053,6.8981536231884,0.964576488990971,0.620109743589744,2.57202833524246,1.01797809534114,0.229197392085438,-1.33041447368421,-1.25998710336538,-1.20281869158879,0.708051820364113,1.70967474747475,3.89929352242538,1.78880227272727,0.634706145870155,-0.53662380952381,-3.49534212454212,-1.89148192771084,-0.326732475524475,2.27281794871795,1.39682520325203,4.7708948275862,4.18289065774805,4.72118220338983
